,name,metal,ox,high_spin,spin_splitting_kcal/mol,energetic_homo_ls_eV,energetic_homo_hs_eV,energetic_lumo_ls_eV,energetic_lumo_hs_eV,energetic_gap_ls_eV,energetic_gap_hs_eV,misc-dent-ax,misc-charge-ax,misc-dent-eq,misc-charge-eq,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-chi-0-ax,f-chi-1-ax,f-chi-2-ax,f-chi-3-ax,f-Z-0-ax,f-Z-1-ax,f-Z-2-ax,f-Z-3-ax,f-I-0-ax,f-I-1-ax,f-I-2-ax,f-I-3-ax,f-T-0-ax,f-T-1-ax,f-T-2-ax,f-T-3-ax,f-S-0-ax,f-S-1-ax,f-S-2-ax,f-S-3-ax,f-chi-0-eq,f-chi-1-eq,f-chi-2-eq,f-chi-3-eq,f-Z-0-eq,f-Z-1-eq,f-Z-2-eq,f-Z-3-eq,f-I-0-eq,f-I-1-eq,f-I-2-eq,f-I-3-eq,f-T-0-eq,f-T-1-eq,f-T-2-eq,f-T-3-eq,f-S-0-eq,f-S-1-eq,f-S-2-eq,f-S-3-eq,lc-chi-0-ax,lc-chi-1-ax,lc-chi-2-ax,lc-chi-3-ax,lc-Z-0-ax,lc-Z-1-ax,lc-Z-2-ax,lc-Z-3-ax,lc-I-0-ax,lc-I-1-ax,lc-I-2-ax,lc-I-3-ax,lc-T-0-ax,lc-T-1-ax,lc-T-2-ax,lc-T-3-ax,lc-S-0-ax,lc-S-1-ax,lc-S-2-ax,lc-S-3-ax,lc-chi-0-eq,lc-chi-1-eq,lc-chi-2-eq,lc-chi-3-eq,lc-Z-0-eq,lc-Z-1-eq,lc-Z-2-eq,lc-Z-3-eq,lc-I-0-eq,lc-I-1-eq,lc-I-2-eq,lc-I-3-eq,lc-T-0-eq,lc-T-1-eq,lc-T-2-eq,lc-T-3-eq,lc-S-0-eq,lc-S-1-eq,lc-S-2-eq,lc-S-3-eq,D_lc-chi-0-ax,D_lc-chi-1-ax,D_lc-chi-2-ax,D_lc-chi-3-ax,D_lc-Z-0-ax,D_lc-Z-1-ax,D_lc-Z-2-ax,D_lc-Z-3-ax,D_lc-I-0-ax,D_lc-I-1-ax,D_lc-I-2-ax,D_lc-I-3-ax,D_lc-T-0-ax,D_lc-T-1-ax,D_lc-T-2-ax,D_lc-T-3-ax,D_lc-S-0-ax,D_lc-S-1-ax,D_lc-S-2-ax,D_lc-S-3-ax,D_lc-chi-0-eq,D_lc-chi-1-eq,D_lc-chi-2-eq,D_lc-chi-3-eq,D_lc-Z-0-eq,D_lc-Z-1-eq,D_lc-Z-2-eq,D_lc-Z-3-eq,D_lc-I-0-eq,D_lc-I-1-eq,D_lc-I-2-eq,D_lc-I-3-eq,D_lc-T-0-eq,D_lc-T-1-eq,D_lc-T-2-eq,D_lc-T-3-eq,D_lc-S-0-eq,D_lc-S-1-eq,D_lc-S-2-eq,D_lc-S-3-eq,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,lig1_charge,lig1_P_Z_0,lig1_P_chi_0,lig1_P_T_0,lig1_P_I_0,lig1_P_S_0,lig1_P_Z_1,lig1_P_chi_1,lig1_P_T_1,lig1_P_I_1,lig1_P_S_1,lig1_P_Z_2,lig1_P_chi_2,lig1_P_T_2,lig1_P_I_2,lig1_P_S_2,lig1_P_Z_3,lig1_P_chi_3,lig1_P_T_3,lig1_P_I_3,lig1_P_S_3,lig1_D_Z_1,lig1_D_chi_1,lig1_D_T_1,lig1_D_S_1,lig1_D_Z_2,lig1_D_chi_2,lig1_D_T_2,lig1_D_S_2,lig1_D_Z_3,lig1_D_chi_3,lig1_D_T_3,lig1_D_S_3,lig2_charge,lig2_P_Z_0,lig2_P_chi_0,lig2_P_T_0,lig2_P_I_0,lig2_P_S_0,lig2_P_Z_1,lig2_P_chi_1,lig2_P_T_1,lig2_P_I_1,lig2_P_S_1,lig2_P_Z_2,lig2_P_chi_2,lig2_P_T_2,lig2_P_I_2,lig2_P_S_2,lig2_P_Z_3,lig2_P_chi_3,lig2_P_T_3,lig2_P_I_3,lig2_P_S_3,lig2_D_Z_1,lig2_D_chi_1,lig2_D_T_1,lig2_D_S_1,lig2_D_Z_2,lig2_D_chi_2,lig2_D_T_2,lig2_D_S_2,lig2_D_Z_3,lig2_D_chi_3,lig2_D_T_3,lig2_D_S_3,lig3_charge,lig3_P_Z_0,lig3_P_chi_0,lig3_P_T_0,lig3_P_I_0,lig3_P_S_0,lig3_P_Z_1,lig3_P_chi_1,lig3_P_T_1,lig3_P_I_1,lig3_P_S_1,lig3_P_Z_2,lig3_P_chi_2,lig3_P_T_2,lig3_P_I_2,lig3_P_S_2,lig3_P_Z_3,lig3_P_chi_3,lig3_P_T_3,lig3_P_I_3,lig3_P_S_3,lig3_D_Z_1,lig3_D_chi_1,lig3_D_T_1,lig3_D_S_1,lig3_D_Z_2,lig3_D_chi_2,lig3_D_T_2,lig3_D_S_2,lig3_D_Z_3,lig3_D_chi_3,lig3_D_T_3,lig3_D_S_3,lig4_charge,lig4_P_Z_0,lig4_P_chi_0,lig4_P_T_0,lig4_P_I_0,lig4_P_S_0,lig4_P_Z_1,lig4_P_chi_1,lig4_P_T_1,lig4_P_I_1,lig4_P_S_1,lig4_P_Z_2,lig4_P_chi_2,lig4_P_T_2,lig4_P_I_2,lig4_P_S_2,lig4_P_Z_3,lig4_P_chi_3,lig4_P_T_3,lig4_P_I_3,lig4_P_S_3,lig4_D_Z_1,lig4_D_chi_1,lig4_D_T_1,lig4_D_S_1,lig4_D_Z_2,lig4_D_chi_2,lig4_D_T_2,lig4_D_S_2,lig4_D_Z_3,lig4_D_chi_3,lig4_D_T_3,lig4_D_S_3,lig5_charge,lig5_P_Z_0,lig5_P_chi_0,lig5_P_T_0,lig5_P_I_0,lig5_P_S_0,lig5_P_Z_1,lig5_P_chi_1,lig5_P_T_1,lig5_P_I_1,lig5_P_S_1,lig5_P_Z_2,lig5_P_chi_2,lig5_P_T_2,lig5_P_I_2,lig5_P_S_2,lig5_P_Z_3,lig5_P_chi_3,lig5_P_T_3,lig5_P_I_3,lig5_P_S_3,lig5_D_Z_1,lig5_D_chi_1,lig5_D_T_1,lig5_D_S_1,lig5_D_Z_2,lig5_D_chi_2,lig5_D_T_2,lig5_D_S_2,lig5_D_Z_3,lig5_D_chi_3,lig5_D_T_3,lig5_D_S_3,lig6_charge,lig6_P_Z_0,lig6_P_chi_0,lig6_P_T_0,lig6_P_I_0,lig6_P_S_0,lig6_P_Z_1,lig6_P_chi_1,lig6_P_T_1,lig6_P_I_1,lig6_P_S_1,lig6_P_Z_2,lig6_P_chi_2,lig6_P_T_2,lig6_P_I_2,lig6_P_S_2,lig6_P_Z_3,lig6_P_chi_3,lig6_P_T_3,lig6_P_I_3,lig6_P_S_3,lig6_D_Z_1,lig6_D_chi_1,lig6_D_T_1,lig6_D_S_1,lig6_D_Z_2,lig6_D_chi_2,lig6_D_T_2,lig6_D_S_2,lig6_D_Z_3,lig6_D_chi_3,lig6_D_T_3,lig6_D_S_3
0,co_2_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH],co,2,4,-22.7727881844425,-13.7036540018713,-13.8288263775834,-10.5335275300326,-10.299509610223,3.17012647183878,3.52931676736043,2.0,0.0,2.0,0.0,161.39260000000002,345.4182,750.8975999999998,1101.0768000000003,2475.0,5658.0,9000.0,6858.0,25.0,54.0,102.0,162.0,156.0,450.0,774.0,774.0,13.169400000000001,35.0124,59.5482,69.35460000000002,52.6194,89.2706,98.9504,102.25120000000001,582.0,1022.0,632.0,226.0,8.0,14.0,16.0,16.0,30.0,62.0,56.0,34.0,3.8606,7.9916,7.3132,4.5363999999999995,52.619400000000006,89.2706,98.9504,102.2512,582.0,1022.0,632.0,226.0,8.0,14.0,16.0,16.0,30.0,62.0,56.0,34.0,3.8606,7.991600000000001,7.313199999999999,4.5363999999999995,11.833599999999999,15.101600000000001,15.101600000000001,19.4016,64.0,128.0,128.0,72.0,1.0,2.0,2.0,2.0,4.0,8.0,8.0,6.0,0.5328999999999999,1.0439,1.0439,0.8029999999999999,11.833599999999999,15.1016,15.1016,19.4016,64.0,128.0,128.0,72.0,1.0,2.0,2.0,2.0,4.0,8.0,8.0,6.0,0.5328999999999999,1.0439,1.0439,0.8029999999999999,0.0,2.4899999999999998,2.4899999999999998,1.2399999999999998,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.029999999999999916,0.029999999999999916,0.36,0.0,2.4899999999999998,2.4899999999999998,1.2399999999999998,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.029999999999999916,0.029999999999999916,0.36000000000000004,3.5343999999999998,38.8032,49.5192,24.816,729.0,1296.0,2592.0,162.0,1.0,6.0,12.0,6.0,36.0,108.0,144.0,36.0,1.5876000000000001,5.518800000000001,10.8108,2.7972,0.0,-9.360000000000001,-3.780000000000002,-1.9200000000000017,0.0,114.0,228.0,156.0,0.0,0.0,0.0,0.0,0.0,18.0,48.0,30.0,0.0,3.1800000000000006,6.539999999999999,5.34,0.0,64.0,11.833599999999999,4.0,1.0,0.43560000000000004,128.0,15.101600000000001,8.0,2.0,0.9108,128.0,15.101600000000001,8.0,2.0,0.9108,72.0,19.4016,6.0,2.0,0.6402000000000001,0.0,2.4899999999999998,0.0,-0.06,0.0,2.4899999999999998,0.0,-0.06,7.0,1.2399999999999998,1.0,0.35000000000000003,0.0,64.0,11.833599999999999,4.0,1.0,0.43560000000000004,128.0,15.101600000000001,8.0,2.0,0.9108,128.0,15.101600000000001,8.0,2.0,0.9108,72.0,19.4016,6.0,2.0,0.6402000000000001,0.0,2.4899999999999998,0.0,-0.06,0.0,2.4899999999999998,0.0,-0.06,7.0,1.2399999999999998,1.0,0.35000000000000003,0.0,64.0,11.833599999999999,4.0,1.0,0.43560000000000004,128.0,15.101600000000001,8.0,2.0,0.9108,128.0,15.101600000000001,8.0,2.0,0.9108,72.0,19.4016,6.0,2.0,0.6402000000000001,0.0,2.4899999999999998,0.0,-0.06,0.0,2.4899999999999998,0.0,-0.06,7.0,1.2399999999999998,1.0,0.35000000000000003,0.0,64.0,11.833599999999999,4.0,1.0,0.43560000000000004,128.0,15.101600000000001,8.0,2.0,0.9108,128.0,15.101600000000001,8.0,2.0,0.9108,72.0,19.4016,6.0,2.0,0.6402000000000001,0.0,2.4899999999999998,0.0,-0.06,0.0,2.4899999999999998,0.0,-0.06,7.0,1.2399999999999998,1.0,0.35000000000000003,0.0,64.0,11.833599999999999,4.0,1.0,0.43560000000000004,128.0,15.101600000000001,8.0,2.0,0.9108,128.0,15.101600000000001,8.0,2.0,0.9108,72.0,19.4016,6.0,2.0,0.6402000000000001,0.0,2.4899999999999998,0.0,-0.06,0.0,2.4899999999999998,0.0,-0.06,7.0,1.2399999999999998,1.0,0.35000000000000003,0.0,64.0,11.833599999999999,4.0,1.0,0.43560000000000004,128.0,15.101600000000001,8.0,2.0,0.9108,128.0,15.101600000000001,8.0,2.0,0.9108,72.0,19.4016,6.0,2.0,0.6402000000000001,0.0,2.4899999999999998,0.0,-0.06,0.0,2.4899999999999998,0.0,-0.06,7.0,1.2399999999999998,1.0,0.35000000000000003
1,co_2_[OH]-[S]-[S]-[OH]_[OH]-[S]-[S]-[OH]_[OH]-[S]-[S]-[OH]_[OH]-[S]-[S]-[OH]_[OH]-[S]-[S]-[OH]_[OH]-[S]-[S]-[OH],co,2,4,-19.3737706065458,-14.642446819712,-14.4410825631317,-11.3580325265709,-11.2709560912929,3.28441429314113,3.17012647183878,2.0,0.0,2.0,0.0,143.51440000000002,314.86320000000006,637.4592000000001,948.2015999999998,2655.0,5760.0,9156.0,6816.0,19.0,42.0,78.0,120.0,120.0,348.0,582.0,492.0,11.8488,29.4564,50.46780000000002,56.47560000000001,46.660000000000004,79.0856,58.204800000000006,46.3712,642.0,1056.0,576.0,192.0,6.0,10.0,8.0,6.0,18.0,32.0,24.0,16.0,3.4204,6.139600000000001,4.488,2.5753999999999997,46.660000000000004,79.0856,58.204800000000006,46.37120000000001,642.0,1056.0,576.0,192.0,6.0,10.0,8.0,6.0,18.0,32.0,24.0,16.0,3.4203999999999994,6.139600000000001,4.488,2.5753999999999997,11.833599999999999,16.4432,8.8752,11.833599999999999,64.0,136.0,128.0,64.0,1.0,2.0,1.0,1.0,4.0,6.0,4.0,4.0,0.5328999999999999,1.0147,0.7446,0.5328999999999999,11.833599999999999,16.4432,8.8752,11.833599999999999,64.0,136.0,128.0,64.0,1.0,2.0,1.0,1.0,4.0,6.0,4.0,4.0,0.5328999999999999,1.0147,0.7446,0.5328999999999999,0.0,2.0999999999999996,0.8599999999999999,0.0,0.0,-1.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06999999999999995,-0.29000000000000004,0.0,0.0,2.0999999999999996,0.8599999999999999,0.0,0.0,-1.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06999999999999995,-0.29000000000000004,0.0,3.5343999999999998,38.8032,53.918400000000005,0.0,729.0,1296.0,2754.0,0.0,1.0,6.0,12.0,0.0,36.0,108.0,108.0,0.0,1.5876000000000001,5.518800000000001,10.5084,0.0,0.0,-9.360000000000001,-6.120000000000003,0.0,0.0,114.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,54.0,0.0,0.0,3.1800000000000006,6.779999999999999,0.0,0.0,64.0,11.833599999999999,4.0,1.0,0.43560000000000004,136.0,16.4432,6.0,2.0,0.8976000000000001,128.0,8.8752,4.0,1.0,0.6930000000000001,64.0,11.833599999999999,4.0,1.0,0.43560000000000004,-1.0,2.0999999999999996,1.0,-0.03999999999999998,-8.0,0.8599999999999999,0.0,-0.39,0.0,0.0,0.0,0.0,0.0,64.0,11.833599999999999,4.0,1.0,0.43560000000000004,136.0,16.4432,6.0,2.0,0.8976000000000001,128.0,8.8752,4.0,1.0,0.6930000000000001,64.0,11.833599999999999,4.0,1.0,0.43560000000000004,-1.0,2.0999999999999996,1.0,-0.03999999999999998,-8.0,0.8599999999999999,0.0,-0.39,0.0,0.0,0.0,0.0,0.0,64.0,11.833599999999999,4.0,1.0,0.43560000000000004,136.0,16.4432,6.0,2.0,0.8976000000000001,128.0,8.8752,4.0,1.0,0.6930000000000001,64.0,11.833599999999999,4.0,1.0,0.43560000000000004,-1.0,2.0999999999999996,1.0,-0.03999999999999998,-8.0,0.8599999999999999,0.0,-0.39,0.0,0.0,0.0,0.0,0.0,64.0,11.833599999999999,4.0,1.0,0.43560000000000004,136.0,16.4432,6.0,2.0,0.8976000000000001,128.0,8.8752,4.0,1.0,0.6930000000000001,64.0,11.833599999999999,4.0,1.0,0.43560000000000004,-1.0,2.0999999999999996,1.0,-0.03999999999999998,-8.0,0.8599999999999999,0.0,-0.39,0.0,0.0,0.0,0.0,0.0,64.0,11.833599999999999,4.0,1.0,0.43560000000000004,136.0,16.4432,6.0,2.0,0.8976000000000001,128.0,8.8752,4.0,1.0,0.6930000000000001,64.0,11.833599999999999,4.0,1.0,0.43560000000000004,-1.0,2.0999999999999996,1.0,-0.03999999999999998,-8.0,0.8599999999999999,0.0,-0.39,0.0,0.0,0.0,0.0,0.0,64.0,11.833599999999999,4.0,1.0,0.43560000000000004,136.0,16.4432,6.0,2.0,0.8976000000000001,128.0,8.8752,4.0,1.0,0.6930000000000001,64.0,11.833599999999999,4.0,1.0,0.43560000000000004,-1.0,2.0999999999999996,1.0,-0.03999999999999998,-8.0,0.8599999999999999,0.0,-0.39,0.0,0.0,0.0,0.0
2,co_2_[O]=[CH]-[CH]=[O]_[O]=[CH]-[CH]=[O]_[O]=[CH]-[CH]=[O]_[O]=[CH]-[CH]=[O]_[O]=[CH]-[CH]=[O]_[O]=[CH]-[CH]=[O],co,2,4,-17.4557445389397,-16.0139006753401,-16.3295527532228,-12.3185944532311,-11.9784521279265,3.69530622210907,4.35110062529632,2.0,0.0,2.0,0.0,142.591,289.2054,675.936,590.5439999999998,1335.0,3456.0,4608.0,2730.0,19.0,42.0,78.0,78.0,120.0,306.0,468.0,390.0,9.163799999999998,24.759000000000004,41.03459999999999,36.6378,46.352199999999996,70.53299999999999,87.8,63.619200000000006,202.0,288.0,248.0,162.0,6.0,10.0,12.0,8.0,22.0,42.0,28.0,8.0,2.5254,4.5738,4.4684,2.42,46.3522,70.53299999999999,87.8,63.619200000000006,202.0,288.0,248.0,162.0,6.0,10.0,12.0,8.0,22.0,42.0,28.0,8.0,2.5254,4.5738,4.4684,2.42,11.833599999999999,8.771999999999998,16.34,19.4016,64.0,48.0,56.0,72.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,0.5328999999999999,0.5621,0.8322,0.8029999999999999,11.833599999999999,8.771999999999998,16.34,19.4016,64.0,48.0,56.0,72.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,0.5328999999999999,0.5621,0.8321999999999999,0.8029999999999999,0.0,0.8900000000000001,2.13,1.2399999999999998,0.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-0.040000000000000036,0.31999999999999995,0.36,0.0,0.8900000000000001,2.13,1.2399999999999998,0.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-0.040000000000000036,0.31999999999999995,0.36000000000000004,3.5343999999999998,38.8032,28.764,24.816,729.0,1296.0,972.0,162.0,1.0,6.0,6.0,6.0,36.0,72.0,108.0,36.0,1.5876000000000001,5.518800000000001,5.8212,2.7972,0.0,-9.360000000000001,-4.02,-1.9200000000000017,0.0,114.0,126.0,156.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,30.0,0.0,3.1800000000000006,2.9400000000000004,5.34,0.0,64.0,11.833599999999999,1.0,1.0,0.43560000000000004,48.0,8.771999999999998,3.0,1.0,0.5016,56.0,16.34,4.0,2.0,0.7062,72.0,19.4016,2.0,2.0,0.6402000000000001,2.0,0.8900000000000001,-2.0,-0.09999999999999998,9.0,2.13,-2.0,0.25000000000000006,7.0,1.2399999999999998,0.0,0.35000000000000003,0.0,64.0,11.833599999999999,1.0,1.0,0.43560000000000004,48.0,8.771999999999998,3.0,1.0,0.5016,56.0,16.34,4.0,2.0,0.7062,72.0,19.4016,2.0,2.0,0.6402000000000001,2.0,0.8900000000000001,-2.0,-0.09999999999999998,9.0,2.13,-2.0,0.25000000000000006,7.0,1.2399999999999998,0.0,0.35000000000000003,0.0,64.0,11.833599999999999,1.0,1.0,0.43560000000000004,48.0,8.771999999999998,3.0,1.0,0.5016,56.0,16.34,4.0,2.0,0.7062,72.0,19.4016,2.0,2.0,0.6402000000000001,2.0,0.8900000000000001,-2.0,-0.09999999999999998,9.0,2.13,-2.0,0.25000000000000006,7.0,1.2399999999999998,0.0,0.35000000000000003,0.0,64.0,11.833599999999999,1.0,1.0,0.43560000000000004,48.0,8.771999999999998,3.0,1.0,0.5016,56.0,16.34,4.0,2.0,0.7062,72.0,19.4016,2.0,2.0,0.6402000000000001,2.0,0.8900000000000001,-2.0,-0.09999999999999998,9.0,2.13,-2.0,0.25000000000000006,7.0,1.2399999999999998,0.0,0.35000000000000003,0.0,64.0,11.833599999999999,1.0,1.0,0.43560000000000004,48.0,8.771999999999998,3.0,1.0,0.5016,56.0,16.34,4.0,2.0,0.7062,72.0,19.4016,2.0,2.0,0.6402000000000001,2.0,0.8900000000000001,-2.0,-0.09999999999999998,9.0,2.13,-2.0,0.25000000000000006,7.0,1.2399999999999998,0.0,0.35000000000000003,0.0,64.0,11.833599999999999,1.0,1.0,0.43560000000000004,48.0,8.771999999999998,3.0,1.0,0.5016,56.0,16.34,4.0,2.0,0.7062,72.0,19.4016,2.0,2.0,0.6402000000000001,2.0,0.8900000000000001,-2.0,-0.09999999999999998,9.0,2.13,-2.0,0.25000000000000006,7.0,1.2399999999999998,0.0,0.35000000000000003
3,co_2_[PH2]-[CH]=[CH]-[PH2]_[PH2]-[CH]=[CH]-[PH2]_[PH2]-[CH]=[CH]-[PH2]_[PH2]-[CH]=[CH]-[PH2]_[PH2]-[CH]=[CH]-[PH2]_[PH2]-[CH]=[CH]-[PH2],co,2,4,9.99462489139146,-12.5689392046552,-13.1294937567572,-9.47500461368468,-10.0818185220281,3.09393459097056,3.04767523472913,2.0,0.0,2.0,0.0,158.44600000000003,338.38740000000007,685.5450000000001,1233.5039999999997,2313.0,6588.0,10830.0,6798.0,31.0,66.0,138.0,246.0,204.0,618.0,1152.0,1278.0,14.350800000000003,42.21060000000001,82.93920000000001,107.487,51.637200000000014,96.327,128.29,122.14420000000001,528.0,576.0,496.0,568.0,10.0,18.0,24.0,24.0,42.0,90.0,88.0,64.0,4.2544,8.727800000000002,8.799999999999999,7.4642,51.637200000000014,96.327,128.29,122.14420000000001,528.0,576.0,496.0,568.0,10.0,18.0,24.0,24.0,42.0,90.0,88.0,64.0,4.2544,8.727800000000002,8.799999999999999,7.464200000000001,4.7961,15.220500000000001,10.4025,9.6141,225.0,120.0,105.0,240.0,1.0,3.0,2.0,2.0,9.0,15.0,12.0,12.0,1.1236000000000002,1.6006,1.2084000000000001,1.5158,4.7961,15.220500000000001,10.4025,9.6141,225.0,120.0,105.0,240.0,1.0,3.0,2.0,2.0,9.0,15.0,12.0,12.0,1.1236000000000002,1.6006,1.2084000000000001,1.5157999999999998,0.0,-0.38000000000000034,-0.3700000000000001,-0.010000000000000231,0.0,37.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.6700000000000002,0.9800000000000001,0.6900000000000001,0.0,-0.38000000000000034,-0.3700000000000001,-0.010000000000000231,0.0,37.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.6700000000000002,0.9800000000000001,0.6900000000000001,3.5343999999999998,24.7032,78.39599999999999,24.816,729.0,2430.0,1296.0,162.0,1.0,6.0,18.0,6.0,36.0,144.0,180.0,36.0,1.5876000000000001,8.0136,11.415600000000003,2.7972,0.0,-1.8600000000000003,-7.860000000000003,-1.9200000000000017,0.0,72.0,438.0,156.0,0.0,0.0,0.0,0.0,0.0,12.0,78.0,30.0,0.0,1.1999999999999997,13.620000000000003,5.34,0.0,225.0,4.7961,9.0,1.0,1.1449,120.0,15.220500000000001,15.0,3.0,1.4766,105.0,10.4025,12.0,2.0,1.1449,240.0,9.6141,12.0,2.0,1.4766,37.0,-0.38000000000000034,4.0,1.83,23.0,-0.3700000000000001,2.0,1.07,14.0,-0.010000000000000231,2.0,0.76,0.0,225.0,4.7961,9.0,1.0,1.1449,120.0,15.220500000000001,15.0,3.0,1.4766,105.0,10.4025,12.0,2.0,1.1449,240.0,9.6141,12.0,2.0,1.4766,37.0,-0.38000000000000034,4.0,1.83,23.0,-0.3700000000000001,2.0,1.07,14.0,-0.010000000000000231,2.0,0.76,0.0,225.0,4.7961,9.0,1.0,1.1449,120.0,15.220500000000001,15.0,3.0,1.4766,105.0,10.4025,12.0,2.0,1.1449,240.0,9.6141,12.0,2.0,1.4766,37.0,-0.38000000000000034,4.0,1.83,23.0,-0.3700000000000001,2.0,1.07,14.0,-0.010000000000000231,2.0,0.76,0.0,225.0,4.7961,9.0,1.0,1.1449,120.0,15.220500000000001,15.0,3.0,1.4766,105.0,10.4025,12.0,2.0,1.1449,240.0,9.6141,12.0,2.0,1.4766,37.0,-0.38000000000000034,4.0,1.83,23.0,-0.3700000000000001,2.0,1.07,14.0,-0.010000000000000231,2.0,0.76,0.0,225.0,4.7961,9.0,1.0,1.1449,120.0,15.220500000000001,15.0,3.0,1.4766,105.0,10.4025,12.0,2.0,1.1449,240.0,9.6141,12.0,2.0,1.4766,37.0,-0.38000000000000034,4.0,1.83,23.0,-0.3700000000000001,2.0,1.07,14.0,-0.010000000000000231,2.0,0.76,0.0,225.0,4.7961,9.0,1.0,1.1449,120.0,15.220500000000001,15.0,3.0,1.4766,105.0,10.4025,12.0,2.0,1.1449,240.0,9.6141,12.0,2.0,1.4766,37.0,-0.38000000000000034,4.0,1.83,23.0,-0.3700000000000001,2.0,1.07,14.0,-0.010000000000000231,2.0,0.76
